3.400000e-01 1.264599e-09 3.400000e-01 2.144221e-07 3.400000e-01 1.430441e-05 3.400000e-01 1.354279e-04 3.400000e-01 3.270493e-04 
3.500000e-01 1.287735e-09 3.500000e-01 2.180259e-07 3.500000e-01 1.447812e-05 3.500000e-01 1.362365e-04 3.500000e-01 3.290903e-04 
3.600000e-01 1.311275e-09 3.600000e-01 2.216850e-07 3.600000e-01 1.465328e-05 3.600000e-01 1.370363e-04 3.600000e-01 3.309956e-04 
3.700000e-01 1.335226e-09 3.700000e-01 2.254005e-07 3.700000e-01 1.482993e-05 3.700000e-01 1.378286e-04 3.700000e-01 3.327854e-04 
3.800000e-01 1.359596e-09 3.800000e-01 2.291731e-07 3.800000e-01 1.500808e-05 3.800000e-01 1.386145e-04 3.800000e-01 3.344767e-04 
3.900000e-01 1.384393e-09 3.900000e-01 2.330041e-07 3.900000e-01 1.518777e-05 3.900000e-01 1.393948e-04 3.900000e-01 3.360839e-04 
4.000000e-01 1.409627e-09 4.000000e-01 2.368943e-07 4.000000e-01 1.536901e-05 4.000000e-01 1.401705e-04 4.000000e-01 3.376190e-04 
4.100000e-01 1.435305e-09 4.100000e-01 2.408448e-07 4.100000e-01 1.555183e-05 4.100000e-01 1.409420e-04 4.100000e-01 3.390921e-04 
4.200000e-01 1.461436e-09 4.200000e-01 2.448566e-07 4.200000e-01 1.573624e-05 4.200000e-01 1.417101e-04 4.200000e-01 3.405117e-04 
4.300000e-01 1.488028e-09 4.300000e-01 2.489306e-07 4.300000e-01 1.592226e-05 4.300000e-01 1.424751e-04 4.300000e-01 3.418850e-04 
4.400000e-01 1.515089e-09 4.400000e-01 2.530679e-07 4.400000e-01 1.610991e-05 4.400000e-01 1.432376e-04 4.400000e-01 3.432180e-04 
4.500000e-01 1.542630e-09 4.500000e-01 2.572694e-07 4.500000e-01 1.629921e-05 4.500000e-01 1.439978e-04 4.500000e-01 3.445157e-04 
4.600000e-01 1.570658e-09 4.600000e-01 2.615363e-07 4.600000e-01 1.649017e-05 4.600000e-01 1.447562e-04 4.600000e-01 3.457826e-04 
4.700000e-01 1.599182e-09 4.700000e-01 2.658694e-07 4.700000e-01 1.668280e-05 4.700000e-01 1.455130e-04 4.700000e-01 3.470224e-04 
4.800000e-01 1.628212e-09 4.800000e-01 2.702700e-07 4.800000e-01 1.687713e-05 4.800000e-01 1.462684e-04 4.800000e-01 3.482382e-04 
4.900000e-01 1.657757e-09 4.900000e-01 2.747389e-07 4.900000e-01 1.707316e-05 4.900000e-01 1.470228e-04 4.900000e-01 3.494327e-04 
5.000000e-01 1.687826e-09 5.000000e-01 2.792773e-07 5.000000e-01 1.727091e-05 5.000000e-01 1.477762e-04 5.000000e-01 3.506083e-04 
